Tijd (s),Kracht (N),Verplaatsing (mm)
0,-30,-0,288
0,-30,-0,289
0,018,-30,-0,289
0,03,-30,5,-0,29
0,043,-30,5,-0,29
0,055,-30,5,-0,291
0,069,-30,5,-0,292
0,083,-31,-0,293
0,101,-31,-0,294
0,118,-31,5,-0,295
0,137,-32,-0,296
0,153,-32,-0,296
0,165,-32,5,-0,297
0,178,-32,5,-0,298
0,195,-32,5,-0,299
0,214,-33,5,-0,3
0,229,-33,5,-0,3
0,249,-33,5,-0,302
0,268,-34,-0,302
0,284,-34,-0,303
0,309,-34,-0,304
0,323,-35,-0,305
0,336,-35,-0,306
0,355,-35,-0,307
0,373,-35,5,-0,307
0,39,-36,-0,308
0,407,-36,-0,309
0,421,-36,5,-0,31
0,434,-37,-0,311
0,457,-37,-0,312
0,475,-37,-0,313
0,498,-37,5,-0,314
0,516,-38,-0,315
0,537,-38,-0,315
0,552,-38,5,-0,316
0,565,-38,5,-0,317
0,581,-38,5,-0,318
0,6,-39,-0,318
0,613,-39,-0,319
0,632,-40,-0,32
0,65,-40,-0,321
0,667,-40,-0,322
0,681,-40,5,-0,323
0,699,-41,-0,324
0,716,-41,-0,325
0,739,-42,-0,326
0,76,-42,5,-0,327
0,782,-42,5,-0,328
0,8,-43,5,-0,329
0,817,-43,5,-0,33
0,836,-44,5,-0,331
0,855,-45,-0,332
0,875,-45,-0,333
0,895,-45,-0,333
0,907,-45,5,-0,334
0,925,-46,5,-0,335
0,945,-46,5,-0,336
0,957,-47,-0,336
0,975,-47,-0,337
0,989,-47,5,-0,338
1,009,-48,-0,339
1,029,-48,-0,34
1,045,-49,-0,341
1,065,-49,5,-0,342
1,085,-50,-0,343
1,105,-50,5,-0,344
1,125,-50,5,-0,345
1,148,-51,5,-0,346
1,164,-52,-0,347
1,185,-52,5,-0,348
1,199,-52,5,-0,349
1,219,-53,5,-0,35
1,238,-55,-0,35
1,252,-55,-0,351
1,271,-55,5,-0,352
1,286,-56,-0,353
1,301,-56,-0,354
1,313,-56,5,-0,354
1,33,-56,5,-0,355
1,343,-58,-0,356
1,359,-58,-0,357
1,375,-58,-0,358
1,395,-59,-0,358
1,409,-59,-0,359
1,43,-59,5,-0,36
1,45,-60,5,-0,361
1,466,-61,-0,362
1,479,-61,-0,363
1,497,-61,5,-0,364
1,514,-61,5,-0,364
1,525,-62,-0,365
1,539,-62,-0,365
1,554,-63,5,-0,366
1,566,-63,5,-0,367
1,581,-64,-0,368
1,602,-64,5,-0,369
1,621,-65,5,-0,37
1,639,-65,5,-0,37
1,653,-66,5,-0,371
1,666,-66,5,-0,372
1,685,-67,5,-0,373
1,705,-68,-0,374
1,726,-68,5,-0,375
1,746,-68,5,-0,376
1,761,-70,-0,376
1,776,-70,5,-0,377
1,79,-70,5,-0,378
1,804,-71,5,-0,379
1,824,-71,5,-0,38
1,838,-72,-0,38
1,852,-73,5,-0,381
1,866,-73,5,-0,382
1,879,-74,-0,383
1,897,-74,-0,384
1,916,-75,-0,384
1,932,-75,5,-0,385
1,945,-75,5,-0,386
1,96,-77,-0,387
1,98,-78,-0,388
1,994,-78,-0,388
2,007,-78,5,-0,389
2,024,-78,5,-0,39
2,038,-79,-0,39
2,057,-80,5,-0,391
2,074,-81,-0,392
2,097,-81,-0,393
2,116,-82,-0,394
2,131,-82,-0,395
2,146,-82,5,-0,396
2,159,-84,5,-0,396
2,172,-84,5,-0,397
2,185,-85,-0,398
2,204,-85,-0,398
2,219,-85,5,-0,399
2,232,-85,5,-0,4
2,244,-86,5,-0,4
2,256,-86,5,-0,401
2,272,-88,-0,402
2,284,-88,5,-0,403
2,3,-88,5,-0,404
2,319,-89,5,-0,405
2,34,-90,-0,406
2,359,-91,5,-0,407
2,38,-91,5,-0,408
2,401,-92,-0,408
2,415,-93,-0,41
2,435,-93,-0,41
2,453,-93,5,-0,411
2,47,-95,5,-0,412
2,485,-95,5,-0,413
2,498,-96,-0,413
2,51,-96,-0,414
2,526,-96,5,-0,415
2,545,-97,5,-0,416
2,567,-97,5,-0,417
2,585,-99,-0,418
2,605,-99,5,-0,419
2,625,-100,-0,42
2,639,-100,-0,42
2,653,-101,-0,421
2,672,-102,5,-0,422
2,688,-102,5,-0,422
2,701,-103,5,-0,424
2,721,-103,5,-0,424
2,735,-104,-0,425
2,749,-104,-0,426
2,761,-104,5,-0,426
2,775,-104,5,-0,427
2,789,-106,-0,428
2,808,-107,-0,428
2,822,-107,-0,429
2,836,-107,5,-0,43
2,85,-107,5,-0,431
2,867,-108,5,-0,432
2,885,-110,-0,432
2,898,-110,-0,433
2,911,-110,5,-0,434
2,924,-110,5,-0,435
2,944,-111,-0,436
2,96,-112,-0,437
2,981,-112,-0,438
2,997,-113,5,-0,438
3,009,-114,5,-0,439
3,03,-114,5,-0,44
3,046,-115,-0,441
3,058,-115,-0,441
3,073,-116,-0,442
3,086,-116,-0,443
3,104,-117,5,-0,444
3,127,-118,-0,445
3,145,-118,5,-0,446
3,161,-118,5,-0,446
3,175,-119,5,-0,447
Tijd (s),Kracht (N),Verplaatsing (mm)
0,-30,-0,288
0,-30,-0,289
0,018,-30,-0,289
0,03,-30,5,-0,29
0,043,-30,5,-0,29
0,055,-30,5,-0,291
0,069,-30,5,-0,292
0,083,-31,-0,293
0,101,-31,-0,294
0,118,-31,5,-0,295
0,137,-32,-0,296
0,153,-32,-0,296
0,165,-32,5,-0,297
0,178,-32,5,-0,298
0,195,-32,5,-0,299
0,214,-33,5,-0,3
0,229,-33,5,-0,3
0,249,-33,5,-0,302
0,268,-34,-0,302
0,284,-34,-0,303
0,309,-34,-0,304
0,323,-35,-0,305
0,336,-35,-0,306
0,355,-35,-0,307
0,373,-35,5,-0,307
0,39,-36,-0,308
0,407,-36,-0,309
0,421,-36,5,-0,31
0,434,-37,-0,311
0,457,-37,-0,312
0,475,-37,-0,313
0,498,-37,5,-0,314
0,516,-38,-0,315
0,537,-38,-0,315
0,552,-38,5,-0,316
0,565,-38,5,-0,317
0,581,-38,5,-0,318
0,6,-39,-0,318
0,613,-39,-0,319
0,632,-40,-0,32
0,65,-40,-0,321
0,667,-40,-0,322
0,681,-40,5,-0,323
0,699,-41,-0,324
0,716,-41,-0,325
0,739,-42,-0,326
0,76,-42,5,-0,327
0,782,-42,5,-0,328
0,8,-43,5,-0,329
0,817,-43,5,-0,33
0,836,-44,5,-0,331
0,855,-45,-0,332
0,875,-45,-0,333
0,895,-45,-0,333
0,907,-45,5,-0,334
0,925,-46,5,-0,335
0,945,-46,5,-0,336
0,957,-47,-0,336
0,975,-47,-0,337
0,989,-47,5,-0,338
1,009,-48,-0,339
1,029,-48,-0,34
1,045,-49,-0,341
1,065,-49,5,-0,342
1,085,-50,-0,343
1,105,-50,5,-0,344
1,125,-50,5,-0,345
1,148,-51,5,-0,346
1,164,-52,-0,347
1,185,-52,5,-0,348
1,199,-52,5,-0,349
1,219,-53,5,-0,35
1,238,-55,-0,35
1,252,-55,-0,351
1,271,-55,5,-0,352
1,286,-56,-0,353
1,301,-56,-0,354
1,313,-56,5,-0,354
1,33,-56,5,-0,355
1,343,-58,-0,356
1,359,-58,-0,357
1,375,-58,-0,358
1,395,-59,-0,358
1,409,-59,-0,359
1,43,-59,5,-0,36
1,45,-60,5,-0,361
1,466,-61,-0,362
1,479,-61,-0,363
1,497,-61,5,-0,364
1,514,-61,5,-0,364
1,525,-62,-0,365
1,539,-62,-0,365
1,554,-63,5,-0,366
1,566,-63,5,-0,367
1,581,-64,-0,368
1,602,-64,5,-0,369
1,621,-65,5,-0,37
1,639,-65,5,-0,37
1,653,-66,5,-0,371
1,666,-66,5,-0,372
1,685,-67,5,-0,373
1,705,-68,-0,374
1,726,-68,5,-0,375
1,746,-68,5,-0,376
1,761,-70,-0,376
1,776,-70,5,-0,377
1,79,-70,5,-0,378
1,804,-71,5,-0,379
1,824,-71,5,-0,38
1,838,-72,-0,38
1,852,-73,5,-0,381
1,866,-73,5,-0,382
1,879,-74,-0,383
1,897,-74,-0,384
1,916,-75,-0,384
1,932,-75,5,-0,385
1,945,-75,5,-0,386
1,96,-77,-0,387
1,98,-78,-0,388
1,994,-78,-0,388
2,007,-78,5,-0,389
2,024,-78,5,-0,39
2,038,-79,-0,39
2,057,-80,5,-0,391
2,074,-81,-0,392
2,097,-81,-0,393
2,116,-82,-0,394
2,131,-82,-0,395
2,146,-82,5,-0,396
2,159,-84,5,-0,396
2,172,-84,5,-0,397
2,185,-85,-0,398
2,204,-85,-0,398
2,219,-85,5,-0,399
2,232,-85,5,-0,4
2,244,-86,5,-0,4
2,256,-86,5,-0,401
2,272,-88,-0,402
2,284,-88,5,-0,403
2,3,-88,5,-0,404
2,319,-89,5,-0,405
2,34,-90,-0,406
2,359,-91,5,-0,407
2,38,-91,5,-0,408
2,401,-92,-0,408
2,415,-93,-0,41
2,435,-93,-0,41
2,453,-93,5,-0,411
2,47,-95,5,-0,412
2,485,-95,5,-0,413
2,498,-96,-0,413
2,51,-96,-0,414
2,526,-96,5,-0,415
2,545,-97,5,-0,416
2,567,-97,5,-0,417
2,585,-99,-0,418
2,605,-99,5,-0,419
2,625,-100,-0,42
2,639,-100,-0,42
2,653,-101,-0,421
2,672,-102,5,-0,422
2,688,-102,5,-0,422
2,701,-103,5,-0,424
2,721,-103,5,-0,424
2,735,-104,-0,425
2,749,-104,-0,426
2,761,-104,5,-0,426
2,775,-104,5,-0,427
2,789,-106,-0,428
2,808,-107,-0,428
2,822,-107,-0,429
2,836,-107,5,-0,43
2,85,-107,5,-0,431
2,867,-108,5,-0,432
2,885,-110,-0,432
2,898,-110,-0,433
2,911,-110,5,-0,434
2,924,-110,5,-0,435
2,944,-111,-0,436
2,96,-112,-0,437
2,981,-112,-0,438
2,997,-113,5,-0,438
3,009,-114,5,-0,439
3,03,-114,5,-0,44
3,046,-115,-0,441
3,058,-115,-0,441
3,073,-116,-0,442
3,086,-116,-0,443
3,104,-117,5,-0,444
3,127,-118,-0,445
3,145,-118,5,-0,446
3,161,-118,5,-0,446
3,175,-119,5,-0,447
Tijd (s),Kracht (N),Verplaatsing (mm)
0,-30,-0,288
0,-30,-0,289
0,018,-30,-0,289
0,03,-30,5,-0,29
0,043,-30,5,-0,29
0,055,-30,5,-0,291
0,069,-30,5,-0,292
0,083,-31,-0,293
0,101,-31,-0,294
0,118,-31,5,-0,295
0,137,-32,-0,296
0,153,-32,-0,296
0,165,-32,5,-0,297
0,178,-32,5,-0,298
0,195,-32,5,-0,299
0,214,-33,5,-0,3
0,229,-33,5,-0,3
0,249,-33,5,-0,302
0,268,-34,-0,302
0,284,-34,-0,303
0,309,-34,-0,304
0,323,-35,-0,305
0,336,-35,-0,306
0,355,-35,-0,307
0,373,-35,5,-0,307
0,39,-36,-0,308
0,407,-36,-0,309
0,421,-36,5,-0,31
0,434,-37,-0,311
0,457,-37,-0,312
0,475,-37,-0,313
0,498,-37,5,-0,314
0,516,-38,-0,315
0,537,-38,-0,315
0,552,-38,5,-0,316
0,565,-38,5,-0,317
0,581,-38,5,-0,318
0,6,-39,-0,318
0,613,-39,-0,319
0,632,-40,-0,32
0,65,-40,-0,321
0,667,-40,-0,322
0,681,-40,5,-0,323
0,699,-41,-0,324
0,716,-41,-0,325
0,739,-42,-0,326
0,76,-42,5,-0,327
0,782,-42,5,-0,328
0,8,-43,5,-0,329
0,817,-43,5,-0,33
0,836,-44,5,-0,331
0,855,-45,-0,332
0,875,-45,-0,333
0,895,-45,-0,333
0,907,-45,5,-0,334
0,925,-46,5,-0,335
0,945,-46,5,-0,336
0,957,-47,-0,336
0,975,-47,-0,337
0,989,-47,5,-0,338
1,009,-48,-0,339
1,029,-48,-0,34
1,045,-49,-0,341
1,065,-49,5,-0,342
1,085,-50,-0,343
1,105,-50,5,-0,344
1,125,-50,5,-0,345
1,148,-51,5,-0,346
1,164,-52,-0,347
1,185,-52,5,-0,348
1,199,-52,5,-0,349
1,219,-53,5,-0,35
1,238,-55,-0,35
1,252,-55,-0,351
1,271,-55,5,-0,352
1,286,-56,-0,353
1,301,-56,-0,354
1,313,-56,5,-0,354
1,33,-56,5,-0,355
1,343,-58,-0,356
1,359,-58,-0,357
1,375,-58,-0,358
1,395,-59,-0,358
1,409,-59,-0,359
1,43,-59,5,-0,36
1,45,-60,5,-0,361
1,466,-61,-0,362
1,479,-61,-0,363
1,497,-61,5,-0,364
1,514,-61,5,-0,364
1,525,-62,-0,365
1,539,-62,-0,365
1,554,-63,5,-0,366
1,566,-63,5,-0,367
1,581,-64,-0,368
1,602,-64,5,-0,369
1,621,-65,5,-0,37
1,639,-65,5,-0,37
1,653,-66,5,-0,371
1,666,-66,5,-0,372
1,685,-67,5,-0,373
1,705,-68,-0,374
1,726,-68,5,-0,375
1,746,-68,5,-0,376
1,761,-70,-0,376
1,776,-70,5,-0,377
1,79,-70,5,-0,378
1,804,-71,5,-0,379
1,824,-71,5,-0,38
1,838,-72,-0,38
1,852,-73,5,-0,381
1,866,-73,5,-0,382
1,879,-74,-0,383
1,897,-74,-0,384
1,916,-75,-0,384
1,932,-75,5,-0,385
1,945,-75,5,-0,386
1,96,-77,-0,387
1,98,-78,-0,388
1,994,-78,-0,388
2,007,-78,5,-0,389
2,024,-78,5,-0,39
2,038,-79,-0,39
2,057,-80,5,-0,391
2,074,-81,-0,392
2,097,-81,-0,393
2,116,-82,-0,394
2,131,-82,-0,395
2,146,-82,5,-0,396
2,159,-84,5,-0,396
2,172,-84,5,-0,397
2,185,-85,-0,398
2,204,-85,-0,398
2,219,-85,5,-0,399
2,232,-85,5,-0,4
2,244,-86,5,-0,4
2,256,-86,5,-0,401
2,272,-88,-0,402
2,284,-88,5,-0,403
2,3,-88,5,-0,404
2,319,-89,5,-0,405
2,34,-90,-0,406
2,359,-91,5,-0,407
2,38,-91,5,-0,408
2,401,-92,-0,408
2,415,-93,-0,41
2,435,-93,-0,41
2,453,-93,5,-0,411
2,47,-95,5,-0,412
2,485,-95,5,-0,413
2,498,-96,-0,413
2,51,-96,-0,414
2,526,-96,5,-0,415
2,545,-97,5,-0,416
2,567,-97,5,-0,417
2,585,-99,-0,418
2,605,-99,5,-0,419
2,625,-100,-0,42
2,639,-100,-0,42
2,653,-101,-0,421
2,672,-102,5,-0,422
2,688,-102,5,-0,422
2,701,-103,5,-0,424
2,721,-103,5,-0,424
2,735,-104,-0,425
2,749,-104,-0,426
2,761,-104,5,-0,426
2,775,-104,5,-0,427
2,789,-106,-0,428
2,808,-107,-0,428
2,822,-107,-0,429
2,836,-107,5,-0,43
2,85,-107,5,-0,431
2,867,-108,5,-0,432
2,885,-110,-0,432
2,898,-110,-0,433
2,911,-110,5,-0,434
2,924,-110,5,-0,435
2,944,-111,-0,436
2,96,-112,-0,437
2,981,-112,-0,438
2,997,-113,5,-0,438
3,009,-114,5,-0,439
3,03,-114,5,-0,44
3,046,-115,-0,441
3,058,-115,-0,441
3,073,-116,-0,442
3,086,-116,-0,443
3,104,-117,5,-0,444
3,127,-118,-0,445
3,145,-118,5,-0,446
3,161,-118,5,-0,446
3,175,-119,5,-0,447
